"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2003,46281.517375813,34217.2934636981,62599.306776854,10.7424979676287,0.154090339377794,42912.7755857753,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2004,42718.7518668895,31094.5309417021,58688.5122816706,10.6623932566082,0.162046869419453,39631.7768569862,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2005,42836.7054853799,33675.5497935736,54490.0780563158,10.6651506188356,0.122769241234706,39952.264629792,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2006,47176.7495880343,37030.6231950077,60102.8421793384,10.7616564567358,0.123551226153654,43776.4001919526,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2007,33784.4532279479,26366.9194226011,43288.685402248,10.4277560119852,0.126477099939912,31323.9662666906,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2008,38412.9631435465,30773.6027735316,47948.7484233268,10.5561502634711,0.113133565996925,35728.17517499,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2009,17959.8018200476,13773.4117781852,23418.6334228574,9.7958913072768,0.13540859903844,16442.4153203256,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2010,22215.3487365899,17132.6013867417,28806.0002300775,10.0085387134953,0.13255359501508,20632.1296108978,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2011,28893.0528015185,21654.6249165459,38551.0487209352,10.2713564577121,0.147136440954412,26813.6973345761,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2012,31972.447681044,22559.0000978998,45313.9503648596,10.3726298009325,0.177932054341394,29591.5094931229,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2013,11828.9740041304,8294.63926296081,16869.2840706428,9.3783072249045,0.181096445912841,10638.9646040157,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2014,26071.0318538228,19609.5598208975,34661.5991450608,10.1685800862679,0.145312677294609,23982.9357890932,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2015,15255.0778508365,11126.7989099449,20915.0360421348,9.63266770043742,0.161000870012775,14031.7896876936,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2016,19322.1563252239,13119.4344582141,28457.4557116401,9.8690077125749,0.197533097229734,17640.8067775425,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2017,9484.33375634957,6361.78497808673,14139.5201365144,9.15739663808334,0.203744745997357,8600.72672034733,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2018,23769.6089411804,15889.6016878118,35557.4872370795,10.0761631084385,0.205484855459112,21792.3340138507,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2019,23848.599184464,13969.2704049019,40714.7736836449,10.0794807601875,0.272895593677947,21574.3959215216,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2021,9258.74554951473,6552.06015895262,13083.5747949485,9.13332384864854,0.176426222173468,8365.81167800624,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2022,19926.1125191619,12957.2966339213,30642.9629068499,9.8997863374403,0.219581576880467,18015.7584974131,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2023,10269.56544989,7723.68255400858,13654.6231402063,9.23693998945583,0.145356469634971,9310.24875827969,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2024,8641.81223737433,5836.96175472154,12794.484850894,9.06436758949981,0.200208728133587,7839.37878002735,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2025,14062.0372638214,10048.9684175657,19677.7304686765,9.55123405272156,0.171436206058596,12758.6258424723,"index","Coastwide",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2003,9196.4895277346,6528.36756571469,12955.06400067,9.12657711714728,0.174832251392825,8270.35030638896,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2004,11101.224927564,7860.33511534825,15678.3639735324,9.31481073504648,0.176139060571882,10068.688919606,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2005,19566.1071124453,14708.5111649236,26027.9604946454,9.88155411941951,0.145600901671172,18127.7616629658,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2006,35074.0123744648,26049.0316491794,47225.7994313144,10.4652157470394,0.151778234534658,32529.4627904503,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2007,15278.883587692,10895.8805409453,21425.0039553012,9.63422699641851,0.17249650214276,13975.18470697,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2008,18082.092979081,13544.1238911949,24140.5120870674,9.80267738936356,0.147436034824971,16685.4248857502,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2009,7686.79677280498,5516.7839737799,10710.378529816,8.94725943122223,0.169242433941849,6970.36242443021,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2010,5802.58405072072,4269.1146830617,7886.8768270079,8.66605862330361,0.156582914367811,5272.59722591391,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2011,6804.87897150068,4705.69319582075,9840.50083373436,8.82539512969606,0.188200783127547,6185.20337248727,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2012,6980.69886832951,5024.76335294031,9698.00033702717,8.85090431514681,0.167743223785753,6333.11300664194,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2013,6173.58909388073,4122.45047489268,9245.27839259857,8.72803564856815,0.206040830729233,5518.06651800985,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2014,6817.05554672405,4655.63522028447,9981.93460790118,8.82718291959482,0.194569534144316,6083.31529970286,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2015,3013.66566795566,2053.13315182404,4423.57123801047,8.01091244667522,0.195814911697556,2663.50944629449,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2016,3290.24396983755,2092.36852035958,5173.8999491313,8.0987169959759,0.23095578945114,2845.50932500441,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2017,2485.87342509202,1591.26166155896,3883.43842804872,7.81837935568676,0.227604629885231,2175.1456941662,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2018,4558.1387034791,3097.00460796812,6708.62044786728,8.42466964011908,0.197186772468407,4034.37797744504,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2019,4640.04981055642,2713.13815377958,7935.48320215536,8.44248038019639,0.273790309507984,3996.6611232493,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2021,4397.60143490454,2982.05282229568,6485.09584930382,8.38881454283904,0.198191057091401,3936.14640951614,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2022,5918.05466570448,4054.85941638538,8637.38231829687,8.68576307010987,0.19290751072255,5310.64676004424,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2023,6174.59506050886,4394.10615340709,8676.53689515413,8.72819858210037,0.173563990671703,5576.65301223,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2024,2337.18877207986,1554.41890508475,3514.1436703244,7.75670410666389,0.208089051425457,2057.15618339945,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2025,6210.64249825377,4241.44333429604,9094.09302470799,8.73401963145233,0.194575377470388,5519.50005550653,"index","California",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2003,4397.9876576804,2555.0201133094,7570.31043957454,8.38890236476252,0.277090290588371,3951.02382799951,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2004,2101.27248408861,1295.01159421926,3409.50310568445,7.65029838500519,0.246955281660522,1891.24992303896,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2005,3555.58045921008,2443.46109522817,5173.87095976496,8.17627360857395,0.191382503295628,3278.66035587905,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2006,3614.55427509219,2494.71345440269,5237.07545831766,8.19272382826127,0.189184432739964,3328.13693604151,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2007,2990.65424830774,2001.92551530305,4467.70509919155,8.0032474545919,0.204790855198489,2733.71930617913,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2008,4642.72614871767,3158.93080782599,6823.48155223481,8.44305700474214,0.196466930212132,4285.66008075792,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2009,3607.12366007384,2366.27399227064,5498.66209135781,8.1906659636743,0.215102994322044,3308.03225251954,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2010,3213.87829112106,2103.68504826974,4909.96201101241,8.0752336772298,0.216222241738592,2936.18891848879,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2011,3809.30013780861,2577.40104141864,5629.99987457202,8.24520076038363,0.199321998543395,3522.32368587531,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2012,2861.83062715785,1871.21171259049,4376.8828954156,7.95921677847625,0.216777097526582,2615.60313223806,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2013,770.421171090217,401.410734131597,1478.65697250995,6.64693734075303,0.332634766841602,667.257925741731,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2014,3688.7060081635,2188.5762888392,6217.07915051855,8.21303100023917,0.266343917220441,3313.71849447135,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2015,1925.33958788409,1165.95174601999,3179.31899096802,7.56285764045403,0.255905038336741,1739.68659939718,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2016,1616.7874192113,979.578498815388,2668.49625842243,7.38819638476973,0.255654702243542,1457.02637980587,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2017,397.840203393022,211.434749988765,748.584740418552,5.98605042564962,0.322523265958003,344.063116131879,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2018,2276.31825663787,1459.87745096972,3549.35601071241,7.73031461703391,0.226640309235433,2083.77626204226,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2019,841.003009948674,405.812889245499,1742.88713218976,6.73459523897805,0.371794101974318,712.387203987412,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2021,457.1540756673,231.551071179868,902.564811444471,6.12502047995361,0.347057408337776,392.515665702139,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2022,1329.53504435671,786.00842550585,2248.91155973931,7.19258456938548,0.268176895946373,1189.6021441005,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2023,970.566241600354,531.981960660505,1770.73453423996,6.87787965540638,0.306776083599122,852.584379243161,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2024,736.282947214101,391.773337762737,1383.7403572537,6.60161448400067,0.321909502630447,645.513999484212,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2025,860.604053240994,479.625754832537,1544.20259753028,6.75763453017843,0.298285280967771,755.297430444856,"index","Oregon",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2003,32687.040190398,22263.6858592843,47990.3733443642,10.3947339538754,0.195933069997253,30691.4014513868,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2004,29516.2544552368,19438.5340261415,44818.6718141738,10.2926963890666,0.213107856760732,27671.8380143412,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2005,19715.0179137247,13164.2175296979,29525.6387598909,9.88913595494559,0.206064154043132,18545.8426109473,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2006,8488.18293847733,5503.3210363296,13091.9583141583,9.04643023266257,0.221087337472342,7918.80046546074,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2007,15514.9153919481,10631.9086279588,22640.5820481099,9.64955712356101,0.192831154166901,14615.0622535414,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2008,15688.144015748,10884.9691440231,22610.8002147156,9.66066054782818,0.186494451822234,14757.090208482,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2009,6665.88138716876,4105.57915508191,10822.8274232156,8.80475746500532,0.247277690616488,6164.02064337587,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2010,13198.8863947482,9074.44856276019,19197.9271089151,9.48788774098139,0.191161598419185,12423.3434664951,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2011,18278.8736922092,12242.8450629699,27290.8153078178,9.81350122889816,0.204495727073639,17106.1702762135,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2012,22129.9181855565,13770.5490979396,35563.8163312384,10.0046857360458,0.242044380645022,20642.7933542429,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2013,4884.9637391595,2725.80889718957,8754.41809493938,8.49391714155465,0.297656814157245,4453.64016026414,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2014,15565.2702989353,10561.9729953866,22938.6724984755,9.65279744854152,0.197851631513385,14585.9019949191,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2015,10316.0725949967,6837.47857854413,15564.4149466428,9.24145840410295,0.209842677497469,9628.59364200192,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2016,14415.1249361751,8943.04127447936,23235.4766737489,9.57603327712999,0.243577067373055,13338.2710727323,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2017,6600.62012786457,3953.12302861298,11021.2067160625,8.79491888236803,0.261564855656906,6081.51791004929,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
2018,16935.1519810636,9973.60763318036,28755.8307053902,9.73714673958796,0.270132052116867,15674.1797743634,"index","Washington",21,"Pacific spiny dogfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-700,31.9,49,TRUE,500,"iid","iid",FALSE
