"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2003,3294.95923330413,2298.90658648148,4722.57394579595,8.10014907456997,0.183656529258233,2572.67135796178,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2004,1943.60154740776,1339.7585713828,2819.60276707683,7.57229799868689,0.189826596569719,1505.6785503991,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2005,1731.05640050203,1143.55323473764,2620.39070040017,7.45648713725779,0.211530198483297,1352.07414865446,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2006,989.926938562472,672.311116617278,1457.59205741279,6.89763114097348,0.197406656185338,770.892422493848,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2007,417.509029671387,238.420140252283,731.120238720996,6.03430617201245,0.28585819121418,313.790968494525,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2008,202.601539536649,116.828733571854,351.346647076121,5.31124119068329,0.280888908305466,153.611141940599,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2009,474.650747388227,305.863616105276,736.581012364214,6.16257926493571,0.224208181785615,362.383381362533,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2010,736.891212265468,515.991763786219,1052.3591592424,6.60244027242768,0.181814294313039,571.031994855327,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2011,1176.88126078217,790.242092011517,1752.69011355073,7.07062321923342,0.20320979276896,913.335157744893,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2012,792.308365255429,525.844262523706,1193.7993630299,6.67495066610734,0.20915974951351,611.659846402003,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
2013,1410.66597758237,904.863584504074,2199.20276866824,7.2518171963886,0.22655161161505,1089.59269574278,"index","Coastwide",12,"flathead sole","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,41,49,TRUE,500,"iid","iid",FALSE
