"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name"
2003,9443.06393726675,6870.58930274163,12978.720251511,9.15303577610394,0.162263499700858,7872.42132294088,"index","Coastwide",3,"big skate"
2004,14872.8906987553,11275.9173990837,19617.2843333436,9.60729541859466,0.141263254807397,12464.5215193447,"index","Coastwide",3,"big skate"
2005,10608.7151082681,8214.2682162678,13701.1396858833,9.2694311223206,0.130514222099983,8904.13260597527,"index","Coastwide",3,"big skate"
2006,9005.146519546,6516.56209200373,12444.0867275703,9.10555152838785,0.165028185000023,7515.60808511603,"index","Coastwide",3,"big skate"
2007,8710.32905294517,6491.33746133886,11687.8582668744,9.0722648478867,0.150023664419344,7277.72870898838,"index","Coastwide",3,"big skate"
2008,5588.58087681577,3892.86622555753,8022.94104319959,8.62848066572878,0.184482819264424,4642.76481604394,"index","Coastwide",3,"big skate"
2009,9259.5570769479,6965.58090950091,12309.0088788301,9.13341149463317,0.14524512187502,7750.2856501702,"index","Coastwide",3,"big skate"
2010,10786.8310743519,8674.71851232472,13413.1988791671,9.28608132413896,0.111182230753336,9116.54219033214,"index","Coastwide",3,"big skate"
2011,7656.0687776365,5975.87520076466,9808.67022129245,8.94325391658728,0.126414605244398,6445.18030698214,"index","Coastwide",3,"big skate"
2012,10124.3428241809,7938.86864945556,12911.4515112393,9.2226979836145,0.124069589501563,8537.78787756489,"index","Coastwide",3,"big skate"
2013,10977.9090394031,8287.16450222675,14542.3065808608,9.3036402633589,0.143460346357391,9190.08709526077,"index","Coastwide",3,"big skate"
2014,18019.7482357514,14784.184988119,21963.4242091001,9.79922355968579,0.10097647442463,15252.5270572533,"index","Coastwide",3,"big skate"
2015,16659.0262159992,13525.0791538654,20519.1519626733,9.72070746359233,0.106331804628637,14080.0670950661,"index","Coastwide",3,"big skate"
2016,15880.5336882825,12381.6986026765,20368.0737447576,9.67284934181087,0.126979169801769,13333.7305577303,"index","Coastwide",3,"big skate"
2017,12658.1913590636,10100.345144779,15863.7953640127,9.44605982285912,0.115173008098017,10671.515356195,"index","Coastwide",3,"big skate"
2018,14217.4664458581,11325.6364359648,17847.6815216505,9.56222651911895,0.116023750795562,11986.4671676029,"index","Coastwide",3,"big skate"
2019,12007.3797960208,8529.32920771024,16903.6938374425,9.39327672274732,0.174498474074752,10006.5804148093,"index","Coastwide",3,"big skate"
2021,8677.45786730459,6620.65154258924,11373.2424300642,9.06848389232854,0.138030509766351,7265.53391550237,"index","Coastwide",3,"big skate"
2022,14545.1844267278,11435.6825926661,18500.1978057002,9.5850152505827,0.122717281809141,12234.928570458,"index","Coastwide",3,"big skate"
2023,8794.04259126893,6802.44881610056,11368.727231583,9.08182979294815,0.131018655762223,7385.08297850032,"index","Coastwide",3,"big skate"
2024,5649.64914196229,4209.71137285032,7582.11967526503,8.63934872344454,0.150104470774278,4708.80502608801,"index","Coastwide",3,"big skate"
2003,3412.89312433649,2292.68342535819,5080.4395187371,8.13531563412882,0.202982006442792,2869.29884634336,"index","California",3,"big skate"
2004,6580.64702846108,4700.50857252625,9212.81487843766,8.7918883520779,0.171667625511076,5572.38059926091,"index","California",3,"big skate"
2005,3689.75840191442,2593.8391941344,5248.71283280973,8.21331626115514,0.179810390623116,3109.04917729641,"index","California",3,"big skate"
2006,3961.59560207206,2644.24357093489,5935.24737541781,8.28440215291029,0.206259827849743,3329.72024571845,"index","California",3,"big skate"
2007,3582.90950875189,2422.42657917907,5299.33111626238,8.18393046126509,0.199700315372747,3003.51984415035,"index","California",3,"big skate"
