"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2003,16228.0287853108,12526.8266085794,21022.7958353404,9.69449519812996,0.132077654405728,11427.5637135282,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2004,11945.5086096626,9026.2639525565,15808.8857907936,9.38811063814708,0.142970389669226,8249.9281624361,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2005,13230.779535795,10206.339490881,17151.4505549435,9.49030117720198,0.132419194600386,9197.42545535666,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2006,20715.9479982349,16168.8540173381,26541.8007364893,9.93865911731833,0.126439587730344,14710.7504278681,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2007,11911.845475125,9282.91842923643,15285.2859480449,9.3852886020773,0.127225470363325,8334.45113889799,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2008,12175.2829537313,9389.09770066676,15788.259929694,9.40716318823361,0.132583411845272,8480.49380579731,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2009,9770.42009379002,7568.19803340021,12613.4528176779,9.18711474245327,0.130310794930143,6812.86077928776,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2010,9556.34327005815,7578.90173084744,12049.726983988,9.16496042974047,0.11828628169696,6766.04840265613,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2011,15155.6568924315,12219.246103334,18797.7174613444,9.62612913348368,0.109880384553744,10840.2867194193,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2012,17510.6456883493,13736.1608304173,22322.3006929215,9.77056430000546,0.123868188769028,12343.6646940017,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2013,19441.3888899269,14855.0604766634,25443.6932493909,9.87515952041745,0.137279900814267,13416.9910314621,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2014,16486.3634482278,13102.2032182896,20744.6163991451,9.71028886050108,0.117223164641433,11729.3717527372,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2015,13988.966198342,11026.0457215076,17748.0830608781,9.54602416917085,0.12143520248729,9833.91200259603,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2016,16811.9714855776,13198.8061107318,21414.2387470986,9.729846500048,0.123453718348557,11816.5067020021,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2017,15602.1637880325,12325.4484476331,19749.9925380273,9.65516488798013,0.120279508392593,10980.1470387412,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2018,13796.5952884874,10622.5227737159,17919.0994087864,9.5321771224798,0.133392913666971,9696.2860525298,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2019,10279.7696745797,7363.07508651906,14351.8385077838,9.23793313356163,0.170258331816866,7019.18365677384,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2021,12594.1576501248,9908.58161386835,16007.6197681207,9.4409883068459,0.122365420186896,8885.43913880056,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2022,12039.2291319128,9199.32738299683,15755.8299706342,9.39592569122445,0.137267849575807,8429.77788006974,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2023,13499.5553137476,10515.4009009667,17330.5797263686,9.5104120241616,0.12745938810315,9560.94334057957,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2024,22912.9270742462,18328.4981651341,28644.0395923124,10.0394565313303,0.113902157782775,16524.0975567776,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2025,26801.2000536389,20946.2755630766,34292.6990601314,10.1962019436173,0.125760377963223,19375.4208537361,"index","Coastwide",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2003,1834.67169181812,1230.66567267081,2735.12156185666,7.51462082994102,0.203733504199753,1357.52374725966,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2004,1240.56827887405,727.032537836879,2116.83738272225,7.12332484303112,0.272634402675114,865.249868299416,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2005,2296.21438048639,1502.77785064546,3508.56946613089,7.73901712437261,0.216303234574472,1736.65968295972,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2006,3793.68077349872,2297.69400281687,6263.6773188988,8.24109200712863,0.255836698829471,2864.16552256995,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2007,1351.29216880506,853.098060155543,2140.42278462214,7.20881657572277,0.234668636421718,987.730979508704,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2008,1024.17942494507,592.598608646479,1770.07417698239,6.9316470099232,0.279152947187756,707.3976670842,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2009,1497.65685168548,954.136864188345,2350.79067750777,7.31165706686543,0.230029707562739,1133.09873465959,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2010,804.407628102624,496.059296236643,1304.42396112461,6.69010614082547,0.246642630270157,573.351242889456,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2011,1117.31263385023,699.445411107345,1784.82480825045,7.01868164697189,0.238980868771766,793.676323440355,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2012,1401.19883057637,879.753080312604,2231.71501952679,7.24508345673575,0.237474863243205,993.765978601164,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2013,2301.2400250449,1458.18178719168,3631.71841767939,7.74120339795664,0.232788874788518,1690.48653107306,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2014,1514.42924980409,974.85519011736,2352.65296416595,7.32279391415926,0.224751567183497,1099.91552890165,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2015,1364.50680621553,865.722909480006,2150.66368675266,7.21854832820157,0.232138672131955,979.88079788317,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2016,1711.17081889633,1097.86520600482,2667.09023605717,7.44493310461691,0.22643796354709,1243.57877173357,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2017,1746.13063670853,1143.57941209748,2666.16569710706,7.4651575541668,0.215942282578707,1290.23449101179,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
2018,1424.39499546402,884.937200046511,2292.70631068092,7.26150243796303,0.242854337950518,1015.30224746379,"index","California",15,"lingcod","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-450,40.1667,49,TRUE,500,"iid","iid",FALSE
