"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2021,21295.732380962,15922.0994918229,28482.9408253893,9.96626197392192,0.148369382236279,14866.8111374083,"index","Coastwide",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2022,24689.9823453886,18089.6917873939,33698.4861533354,10.1141528672879,0.158704613570012,17015.3254009545,"index","Coastwide",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2023,17516.1193414567,13028.8540150819,23548.8429319257,9.7708768411806,0.1510002872446,12090.5684459748,"index","Coastwide",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2024,22396.7788002522,16546.8278458816,30314.9162667017,10.0166724239422,0.154453211813994,15625.890445456,"index","Coastwide",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2025,21777.4555810059,16100.99725579,29455.1675308272,9.98863056601726,0.154081441287527,15069.4207291266,"index","Coastwide",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2003,2511.55108913132,1673.60670598176,3769.03895686558,7.82865580506217,0.207105603715765,1768.27199490512,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2004,2471.84246546193,1644.51470394388,3715.38494572767,7.81271908898295,0.207921413517206,1716.9843365303,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2005,2972.82205403046,2045.02059520401,4321.55597144401,7.99726696719751,0.190872807213703,2118.62779969512,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2006,2606.31658411593,1781.89073852239,3812.17882207001,7.865693233083,0.194015269613109,1816.89527748795,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2007,2410.02958462141,1619.8151541922,3585.74407932798,7.78739430218587,0.202721573434087,1677.25464352711,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2008,2492.24702445685,1680.32637933764,3696.48141414195,7.8209400019837,0.201124448280241,1794.69790774629,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2009,2559.42421879011,1774.07065777489,3692.4416189519,7.84753759764143,0.186996092183162,1814.91267401473,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2010,1487.82372360041,998.172287489497,2217.67270064736,7.30506974305316,0.203648562950342,1036.21731342685,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2011,3053.30677620663,2014.58766137281,4627.58828934579,8.02398047121332,0.2121521903501,2191.80057436458,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2012,2730.67992874825,1773.58428495739,4204.26192119066,7.91230591531871,0.220181656904711,1876.09083852179,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2013,3457.80648956084,2269.94550739337,5267.27433777866,8.14838970445787,0.214737925361882,2408.33357815098,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2014,3681.73468104906,2501.93867230636,5417.86671738995,8.21113930081784,0.197104704273601,2686.66253917689,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2015,3046.47790042896,2115.58069316517,4386.98822871015,8.02174141557688,0.186052807725679,2162.08666213562,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2016,5827.18133103485,3915.42048114914,8672.38714928398,8.6702886857656,0.202866319816015,4118.73739440365,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2017,3206.28979236873,2169.80476343294,4737.88905153985,8.0728697197173,0.199226746551813,2233.03598544904,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2018,5205.4470708186,3645.22638360575,7433.4695175477,8.55746086992893,0.181782482861942,3717.58954269919,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2019,4995.08245955669,3318.4288092143,7518.87420591627,8.51620919936615,0.208658170729845,3522.48420779668,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2021,4114.27632649398,2898.38575510768,5840.24043760175,8.32221823531119,0.178732371231821,2949.97381239065,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2022,4993.88231533859,3460.06616453032,7207.62534401905,8.51596890535152,0.187210539418187,3567.05399523296,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2023,3850.82418865006,2706.41202615238,5479.15350234906,8.25604247934509,0.179933621777081,2742.43006235861,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2024,4669.89589622703,3308.90369579643,6590.68068656772,8.448892058386,0.175778665997769,3379.85385918898,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2025,4436.7925433387,3072.01761765536,6407.88254582018,8.39768699422061,0.187553020338739,3167.03846730642,"index","California",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2003,5705.16270845219,3455.15789539764,9420.3745574897,8.64912678221414,0.255873756080805,3714.09275624586,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2004,7247.32728525457,4829.45161014194,10875.7177873559,8.88838802957078,0.20709555422686,4908.88400941729,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2005,8767.31771103904,6144.78220826116,12509.1268072868,9.07878619035696,0.181343950140955,6145.30813384635,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2006,7050.53339301826,4946.20282960067,10050.1380227626,8.8608585515285,0.180862045562446,4892.17573785187,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2007,7001.48674955434,4792.70400225405,10228.2170317904,8.85387779827877,0.193385062314482,4880.66524254295,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2008,8610.95641740407,5786.87524586387,12813.2311950961,9.06079067341336,0.202780731105043,6128.91729617365,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2009,4960.8691310047,3377.91396877363,7285.62739088652,8.50933623239348,0.196086564078202,3405.00297728972,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2010,8569.96985993466,6043.54788692757,12152.5277493129,9.05601949465853,0.178203773353857,6124.40211869185,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2011,8688.85254344308,6034.62341139448,12510.5003866764,9.06979616620874,0.185986802952807,6039.30258811126,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2012,8464.22804758263,5957.64610370909,12025.4132579109,9.04360409697503,0.179173376011325,5838.67824547831,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2013,8578.38548760769,5453.76060672832,13493.202742198,9.05700100316801,0.23109625353034,5749.06560177513,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2014,7594.6082598463,5359.07485131894,10762.692483448,8.93519383500923,0.177884492244674,5327.41605435765,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2015,5649.43839773103,3964.99844105845,8049.47459228703,8.63931142056844,0.180641421203628,3915.51751066344,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2016,14697.5431838854,10174.7649946143,21230.7385729812,9.59543562845106,0.187641057519585,10043.1467528364,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2017,8508.91948146381,6069.29064570653,11929.1882640769,9.0488702430552,0.172387467737936,5950.99711950829,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2018,10161.4959022502,7270.08540425262,14202.8591453753,9.22636094476799,0.170838663087966,7035.10033085416,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2019,9455.20794799865,5647.8898072232,15829.090225089,9.15432097429319,0.262904680610191,6149.0659734572,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2021,8353.96827723846,5917.8698545886,11792.8896193947,9.03049194773586,0.175901245731396,5760.88113982163,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2022,10927.8190264176,7530.86932907954,15857.0310353175,9.29906702113333,0.189953111991243,7539.85233477671,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2023,7232.771217422,4901.14771203402,10673.6182129589,8.88637753596357,0.198551022067535,4852.11585650163,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2024,8347.70858022274,5427.71435233693,12838.597246799,9.02974235865421,0.2196310581855,5614.25675794612,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2025,9432.48385262319,6388.82336284782,13926.1561287457,9.15191473994972,0.198783931682513,6460.01504500882,"index","Oregon",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2003,6528.90953923511,4258.35070226509,10010.1336765996,8.78399521586552,0.218043807963401,4695.94114249639,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2004,5074.95090745592,3020.55801512293,8526.61216375925,8.5320721304555,0.264737142125244,3506.80830168804,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2005,6089.00545226028,3819.06496622006,9708.13215423032,8.71424003903604,0.238003934928208,4329.93669497675,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2006,4988.30454259103,2972.87803508064,8370.06493909506,8.51485135998647,0.264068914583745,3456.18445217222,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2007,6044.48253101366,3896.90726400506,9375.58083693774,8.70690115657478,0.22396465024212,4420.9377030062,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2008,5562.81109302478,3373.65139530482,9172.51477130865,8.62385885174656,0.255161788082362,3881.65093401354,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2009,5183.55208528105,3199.59279121199,8397.69744906934,8.55324583099686,0.246161157479553,3668.76470063679,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2010,6410.68544282323,4218.65060994866,9741.71403289682,8.76572147755551,0.213499271229552,4715.87940331506,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2011,7587.12765420881,4982.02444650802,11554.4407016324,8.93420836058322,0.214604330040868,5508.47031662175,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2012,7766.88598232414,4924.98269885132,12248.6760971756,8.95762458855448,0.232426999409868,5496.47943371391,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2013,6573.48307660109,3958.21177543605,10916.71750019,8.79079911964504,0.258806535858059,4543.69670779549,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2014,6013.81176163699,3751.70140923115,9639.8748086445,8.70181406303151,0.240743881803698,4301.46755400819,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2015,4456.71250272512,2748.12620055766,7227.57431151303,8.40216666620486,0.246684170331355,3115.76523432695,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2016,9864.73565498326,5782.7751096247,16828.0812754991,9.19672162184663,0.27249615648175,6788.06590807016,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2017,8890.37230068963,5669.19408818678,13941.7910932997,9.09272420622383,0.229556236377562,6303.76572368647,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2018,12433.2088093606,7460.08748606927,20721.5641352502,9.42812630158072,0.260619013984798,8809.06332582047,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2019,8264.29346043947,4450.56592324387,15346.0363419315,9.01969952087076,0.315777731078536,5549.2282111904,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2021,8827.48777722964,5409.12263045321,14406.1330794066,9.08562574317736,0.249894163295356,6155.95618519608,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2022,8768.28100363241,5062.91173236093,15185.4813638651,9.07889605744619,0.280208730273326,5908.41907094485,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2023,6432.52393538464,3947.97077575513,10480.6662788384,8.76912226515708,0.249068488386876,4496.02252711456,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2024,9379.17432380247,5845.02465681879,15050.2206853227,9.14624701294485,0.241280413482817,6631.77982832083,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
2025,7908.17918504405,4701.58572443775,13301.7457700918,8.97565284273942,0.265309836235409,5442.36721681141,"index","Washington",14,"greenstriped rockfish","delta_gamma","catch_weight ~ 0 + fyear",-55,-675,31.9,49,TRUE,300,"iid","iid",FALSE
