"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2003,1400.13133093591,632.058511568484,3101.5605485695,7.24432131901504,0.40579283794571,1282.60712896595,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2004,577.962746587019,167.50834401912,1994.17490751555,6.35950941432365,0.631887248453888,520.07261095666,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2005,358.950754879816,135.487926862445,950.975097283771,5.88318520604247,0.497102333524369,325.824439568514,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2006,852.297531006807,334.330088195222,2172.73618800392,6.74793568066474,0.477461267194192,773.781513210154,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2007,545.919511810645,186.156451550369,1600.95506168871,6.30247155061214,0.548930542385262,492.79597384255,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2008,890.926209848316,363.706245720791,2182.39175360225,6.79226160681155,0.457107931220151,813.663671922909,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2009,730.993451733333,191.753735396827,2786.6545878295,6.59440450175252,0.682763862853233,655.388195742055,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2010,828.440906451233,345.125477519162,1988.59365705227,6.71954550837378,0.44676201267938,753.575220656142,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2011,749.12196738598,264.69742227115,2120.09515319488,6.61890181056189,0.530782426557473,675.877308522438,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2012,490.127144804539,193.309006202736,1242.69749657866,6.19466483663871,0.474689773387743,446.878150233659,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2013,868.629406939461,318.029234828716,2372.47700516076,6.76691657508769,0.51264883999656,795.162596812062,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2014,1711.05782228218,818.275471944486,3577.91351638078,7.44486706775845,0.37636815313846,1572.4021148587,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2015,656.970083911562,242.358097597861,1780.87588338362,6.4876384830667,0.508796139304406,595.185712070481,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2016,1296.78677226051,625.01439744053,2690.58751221782,7.16764477007681,0.372389539021126,1195.46273844941,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2017,715.596047627762,314.344059719919,1629.0357254937,6.57311582846079,0.41971572810772,656.145089009659,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2018,601.75979176317,285.537128920126,1268.18830304954,6.39985834867565,0.380357131640421,554.081234993763,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2019,813.839265995066,277.349479036833,2388.08579405129,6.70176288458184,0.549236886459963,746.646634330196,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2021,688.990544740001,303.666425788997,1563.25471117764,6.53522754775549,0.41801672829552,631.585741958372,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2022,780.385970942293,335.959643606431,1812.72446031339,6.6597886318348,0.430006670554791,714.027039456403,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2023,492.806849176515,177.142155993833,1370.98134113113,6.20011731061403,0.522032428783397,446.76570594357,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2024,872.523799885425,413.433299199746,1841.40412211617,6.7713899315102,0.381075235978677,801.262423471857,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2025,529.488443601266,207.877364322119,1348.67022593599,6.27191133968765,0.477030718852816,481.076253858725,"index","Coastwide",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
2003,NA,NA,NA,NA,NA,NA,"index","California",33,"yelloweye rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-325,42,49,FALSE,200,"off","off",TRUE
