"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name"
2003,18503.1844768383,15375.6480610115,22266.888161421,9.82569813013623,0.0944700461338205,16961.6698346609,"index","Coastwide",23,"petrale sole"
2004,23223.3532743769,19583.3216077131,27539.9724372648,10.0529136580198,0.0869812480134896,21363.2160639635,"index","Coastwide",23,"petrale sole"
2005,23474.2139297239,20151.9584952987,27344.176981458,10.063657818094,0.0778591141723289,21643.315532674,"index","Coastwide",23,"petrale sole"
2006,20848.1353035945,17689.8887587207,24570.2362273315,9.94501978934714,0.0838134230422708,19170.8354761642,"index","Coastwide",23,"petrale sole"
2007,18433.7154629929,15709.4823247954,21630.3668539255,9.82193662898872,0.0815917289796388,16961.7591622754,"index","Coastwide",23,"petrale sole"
2008,16599.5018491919,14140.9867067038,19485.4480352987,9.71712796480953,0.081784791873759,15265.6307646022,"index","Coastwide",23,"petrale sole"
2009,16538.0308447864,14158.2009360821,19317.8826503356,9.71341790736601,0.0792711508743361,15252.0577456133,"index","Coastwide",23,"petrale sole"
2010,24668.8697467422,21340.8399934493,28515.8941620167,10.113297393587,0.0739398827003475,22827.3795946838,"index","Coastwide",23,"petrale sole"
2011,31918.9824144481,27646.172488492,36852.1696375127,10.370956171809,0.0733246134894975,29572.9844648169,"index","Coastwide",23,"petrale sole"
2012,38459.5242468279,33164.2945928678,44600.2251352105,10.557361648989,0.0755792137251275,35544.1806524001,"index","Coastwide",23,"petrale sole"
2013,56781.030312015,47773.3802978287,67487.0688068202,10.9469575755477,0.0881310631678132,52295.4454807157,"index","Coastwide",23,"petrale sole"
2014,57844.954335361,50342.4196506866,66465.5923429452,10.9655215090316,0.0708779224666454,53648.6930107765,"index","Coastwide",23,"petrale sole"
2015,52790.3064366891,45714.2311134758,60961.6827364298,10.8740828626254,0.0734288652411088,48885.5000667218,"index","Coastwide",23,"petrale sole"
2016,59410.4727119937,51374.4539903601,68703.489647303,10.992225798093,0.0741490534632912,54982.8295062378,"index","Coastwide",23,"petrale sole"
2017,62209.1423715043,53843.2799508799,71874.8448855378,11.038257251391,0.0736872563635401,57580.4438010197,"index","Coastwide",23,"petrale sole"
2018,42422.3990926284,36506.7686853403,49296.6101789478,10.6554317822156,0.0766232530740839,39179.1565381971,"index","Coastwide",23,"petrale sole"
2019,45733.5879367533,37290.1767963424,56088.7945635564,10.7305882727205,0.104136127015293,41931.6172395345,"index","Coastwide",23,"petrale sole"
2021,51540.2074157717,44440.1848389133,59774.5709224581,10.8501175085633,0.0756228719996809,47600.0453266027,"index","Coastwide",23,"petrale sole"
2022,51195.9472637554,43811.8925949635,59824.5102183634,10.8434156528899,0.0794683342020492,47221.6708521061,"index","Coastwide",23,"petrale sole"
2023,51526.3273774106,44226.5472690589,60030.967302336,10.8498481672397,0.0779441172032271,47552.3498841824,"index","Coastwide",23,"petrale sole"
2024,44215.0573236893,38082.312518732,51335.4143915371,10.6968206734851,0.0761827562616084,40866.4133309595,"index","Coastwide",23,"petrale sole"
2003,7981.78727301429,6357.92583367972,10020.3949744379,8.98491763441594,0.116053233552643,7301.62947877832,"index","California",23,"petrale sole"
2004,10851.7428634542,8810.47661503659,13365.9424251295,9.292080978645,0.106320403588376,9973.11811622124,"index","California",23,"petrale sole"
2005,10800.8448150515,8877.58375904102,13140.7657629836,9.28737963366889,0.100050274118423,9940.2069391971,"index","California",23,"petrale sole"
2006,9577.82896315091,7773.04089478626,11801.662809841,9.16720622348177,0.106527209060661,8789.00897645,"index","California",23,"petrale sole"
2007,8774.47803382823,7102.91419722316,10839.4192339017,9.07960256324045,0.107829600837896,8052.24767832114,"index","California",23,"petrale sole"
2008,7506.47017966721,6108.2481550365,9224.75530267587,8.92352061824302,0.105167914555882,6887.4334495718,"index","California",23,"petrale sole"
2009,7368.69943934038,6081.58634058398,8928.21845921887,8.90499650276465,0.0979485603153368,6796.49913182416,"index","California",23,"petrale sole"
2010,10159.0629733774,8440.35333754988,12227.753551252,9.22612148984951,0.0945640021751169,9392.01073578415,"index","California",23,"petrale sole"
2011,13737.5891429582,11507.2373317627,16400.2314386796,9.52789108771417,0.090389231389235,12734.8666295326,"index","California",23,"petrale sole"
2012,16834.8080757876,13986.165599861,20263.6498849563,9.73120393122057,0.0945833617797116,15553.6148174284,"index","California",23,"petrale sole"
2013,25401.7458053264,20483.2148370765,31501.3387835222,10.1425731831378,0.109804130858791,23364.3685069446,"index","California",23,"petrale sole"
2014,25183.3697016302,21122.3809584169,30025.1240983449,10.1339391231732,0.0897213715765627,23352.9304566264,"index","California",23,"petrale sole"
2015,22198.4966680144,18474.6688189674,26672.9140938067,10.0077798479104,0.0936874501800638,20529.582795198,"index","California",23,"petrale sole"
2016,24575.9193982217,20329.221988475,29709.7357985611,10.1095223562473,0.0967914313676483,22688.2938161434,"index","California",23,"petrale sole"
2017,27362.5550408936,22671.2932457434,33024.55710181,10.2169307533739,0.0959588882310251,25271.4190072605,"index","California",23,"petrale sole"
2018,18263.9098525305,15063.2389250311,22144.6665462536,9.81268225239645,0.0983026767955868,16837.0775336222,"index","California",23,"petrale sole"
2019,19270.4192609879,14990.1403803652,24772.8873160297,9.86632651835844,0.128154682612848,17621.5550777463,"index","California",23,"petrale sole"
2021,21366.7596404399,17738.0103594784,25737.8594487276,9.96959170557782,0.0949643019373406,19704.8167610723,"index","California",23,"petrale sole"
2022,20324.4859613404,16656.7714662944,24799.807719558,9.91958164314123,0.101537343189937,18710.6328597305,"index","California",23,"petrale sole"
2023,20694.852207436,16943.7926724046,25276.3307582916,9.93764026269495,0.102034237646177,19009.7465750401,"index","California",23,"petrale sole"
2024,18196.0398919329,15011.8234900907,22055.6728479633,9.80895926103377,0.0981476497967754,16776.517204053,"index","California",23,"petrale sole"
2003,6581.98679821223,5159.96273007922,8395.90370668723,8.7920919237602,0.124189673934574,6027.54554677336,"index","Oregon",23,"petrale sole"
2004,7776.74644763695,6242.84758390326,9687.53193122502,8.95889333531364,0.112094730414418,7157.60728440492,"index","Oregon",23,"petrale sole"
2005,8535.54444941588,7048.48990905008,10336.3301910115,9.05199442340093,0.09766799254779,7903.01206874739,"index","Oregon",23,"petrale sole"
2006,7489.50521257858,6121.68697930346,9162.94618115612,8.92125801459339,0.102892210494316,6916.03788151194,"index","Oregon",23,"petrale sole"
2007,6530.56066466484,5385.44573147422,7919.16300365227,8.7842480784109,0.0983654398634857,6036.10820679704,"index","Oregon",23,"petrale sole"
2008,6139.10787041444,5024.31761191751,7501.24660813407,8.72243471260631,0.102241566224957,5667.53211114385,"index","Oregon",23,"petrale sole"
2009,5972.1573069378,4876.86984042388,7313.43342468836,8.69486349905862,0.103371609761176,5511.47250554622,"index","Oregon",23,"petrale sole"
2010,9344.77858913101,7690.25629215928,11355.2635389948,9.1425730266321,0.0994220497140413,8650.30399461902,"index","Oregon",23,"petrale sole"
2011,11351.378783997,9329.49409740073,13811.4456102905,9.33709449429785,0.10008266819657,10499.6795008344,"index","Oregon",23,"petrale sole"
2012,14077.8092609796,11618.8304139035,17057.1999528772,9.55235502534633,0.0979470308478908,13026.2448133141,"index","Oregon",23,"petrale sole"
2013,19014.114442286,15280.6662866715,23659.7371634049,9.85293684774414,0.111529182449208,17511.2440386969,"index","Oregon",23,"petrale sole"
2014,20128.2698115871,16741.0625171566,24200.8083532837,9.90988056419903,0.0940123144453443,18661.6565666414,"index","Oregon",23,"petrale sole"
2015,19324.4384612931,15924.3065415358,23450.5609943057,9.86912581540307,0.0987384884160137,17884.8802441357,"index","Oregon",23,"petrale sole"
2016,22723.374646428,18821.3719429543,27434.3314019265,10.0311493937784,0.096124768946868,21086.1138803659,"index","Oregon",23,"petrale sole"
2017,20931.4580565527,17507.9517370278,25024.3970827625,9.94900847648966,0.0911231207386395,19447.2802514453,"index","Oregon",23,"petrale sole"
2018,14587.0076659481,12090.6842136613,17598.7387385411,9.58788652561895,0.0957650200396714,13509.6684244306,"index","Oregon",23,"petrale sole"
2019,15866.3947654863,12368.7635152818,20353.0840041707,9.67195861477555,0.12705800448056,14557.2096318188,"index","Oregon",23,"petrale sole"
2021,18195.7975669352,15079.2503268583,21956.4661319516,9.80894594348706,0.0958543206486465,16849.6515934781,"index","Oregon",23,"petrale sole"
2022,20016.4120883354,16532.7419110572,24234.1382358422,9.90430782044118,0.0975577970069668,18556.2380749139,"index","Oregon",23,"petrale sole"
2023,16964.3118103806,13981.3260441083,20583.7324937495,9.73886711113651,0.0986697961961997,15701.6771583379,"index","Oregon",23,"petrale sole"
2024,14738.7192213117,12209.2914732752,17792.1744894169,9.59823327060521,0.0960633639526524,13659.7502061224,"index","Oregon",23,"petrale sole"
2003,3939.41040561177,3060.25733469412,5071.12724407323,8.27878634784857,0.128845255384646,3632.49480910921,"index","Washington",23,"petrale sole"
2004,4594.8639632857,3550.32640180563,5946.71375295634,8.43269442897302,0.131583849802263,4232.49066333725,"index","Washington",23,"petrale sole"
2005,4137.82466525664,3182.92876358175,5379.19451930785,8.327925485551,0.133863908145656,3800.09652472965,"index","Washington",23,"petrale sole"
2006,3780.80112786505,2880.39908396387,4962.66550286298,8.23769120474646,0.138781667694553,3465.78861820228,"index","Washington",23,"petrale sole"
2007,3128.67676449978,2417.19358353586,4049.5797950953,8.04836543520068,0.131636584781501,2873.40327715714,"index","Washington",23,"petrale sole"
2008,2953.92379911024,2276.83178410762,3832.37175089324,7.99088966692592,0.1328338080446,2710.66520388655,"index","Washington",23,"petrale sole"
2009,3197.17409850819,2473.9283928576,4131.85856376564,8.07002260441421,0.130849340996482,2944.08610824296,"index","Washington",23,"petrale sole"
2010,5165.02818423377,4068.84823426883,6556.52769725955,8.54966583831209,0.121711720689369,4785.06486428064,"index","Washington",23,"petrale sole"
2011,6830.01448749302,5398.09019653954,8641.77814762507,8.82908207371823,0.120043823705055,6338.43833445003,"index","Washington",23,"petrale sole"
2012,7546.90691006086,5824.63209312995,9778.43801951076,8.92889307751433,0.132166694437288,6964.32102165767,"index","Washington",23,"petrale sole"
2013,12365.1700644025,9517.02596993192,16065.6733736632,9.42263893355301,0.1335745221624,11419.8329350742,"index","Washington",23,"petrale sole"
2014,12533.3148221437,9979.66856965513,15740.4005287918,9.43614556375216,0.116247240382308,11634.1059875087,"index","Washington",23,"petrale sole"
2015,11267.3713073817,9030.02449755112,14059.0599962201,9.32966633292263,0.112938796505549,10471.0370273881,"index","Washington",23,"petrale sole"
2016,12111.1786673439,9515.30729707055,15415.2298115989,9.40188416189707,0.123077305769305,11208.4218097283,"index","Washington",23,"petrale sole"
2017,13915.1292740578,10805.4660478241,17919.7104369906,9.5407319641833,0.129045515917654,12861.7445423136,"index","Washington",23,"petrale sole"
2018,9571.48157414966,7389.44294707,12397.8573460144,9.16654328690018,0.132010413011078,8832.41058014411,"index","Washington",23,"petrale sole"
2019,10596.7739102794,7964.54003322594,14098.9456813735,9.26830488569003,0.145691663603107,9752.85252996964,"index","Washington",23,"petrale sole"
2021,11977.6502083965,9229.96564608392,15543.2977776652,9.39079770955917,0.132955047189176,11045.5769720524,"index","Washington",23,"petrale sole"
2022,10855.0492140796,8223.26921010704,14329.1056670338,9.29238561607269,0.141667140393897,9954.79991746166,"index","Washington",23,"petrale sole"
2023,13867.163359594,10764.4431377772,17864.2050666612,9.53727897614124,0.129224464651205,12840.9261508044,"index","Washington",23,"petrale sole"
2024,11280.2982104448,8725.15995774959,14583.7014258456,9.33081296179876,0.131046735376638,10430.1459207841,"index","Washington",23,"petrale sole"
