"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2003,104995.32765013,92940.9203595343,118613.187664946,11.5616711295794,0.0622214618347332,82470.6512548395,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2004,113778.746128494,99227.2615515098,130464.177567293,11.6420110181041,0.0698191138396926,87487.4687900676,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2005,100537.902792651,89383.619762165,113084.141421436,11.5182900775965,0.0599997542234904,78677.4096790799,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2006,96373.3750172723,85506.2081893359,108621.673313519,11.4759852496835,0.0610424415636133,75332.0679920698,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2007,92576.134431446,82499.2482601434,103883.863756485,11.4357866598946,0.0587981210474601,72844.635375245,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2008,67880.2936839337,60383.0161207342,76308.4484121171,11.1255010458552,0.0597143072275244,53223.1720264427,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2009,64491.9277885205,57201.4267328636,72711.6260456868,11.0742953443863,0.0612058310221467,50282.7128358629,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2010,67349.1877392747,60072.3717828926,75507.4746429741,11.1176461214729,0.0583382203241732,53054.5360267994,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2011,76357.871218016,68188.4478044529,85506.0451539764,11.2431863992166,0.0577336918722502,60021.9121543057,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2012,67575.5784457508,60375.9760934006,75633.7056184995,11.1210019311635,0.0574782873815363,53322.3601300466,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2013,76820.3892115667,67073.5128497115,87983.6458221523,11.2492253684266,0.0692262030848327,59436.4836684524,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2014,77622.8914349158,69398.8575956777,86821.5051870249,11.2596176553875,0.0571398102561334,61345.0790315342,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2015,79356.1259012956,70625.5765767344,89165.9229319024,11.2817009239992,0.0594670578565754,62365.1099194991,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2016,81216.8480046274,72542.559485373,90928.3660047417,11.3048779923689,0.057628250960612,64065.2370479122,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2017,110832.933386096,97102.4572094239,126504.925580551,11.6157792418569,0.0674794450171718,87826.331852862,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2018,110882.597604841,98807.9136919249,124432.851501468,11.6162272413214,0.0588246843340744,87540.0502349955,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2019,96106.3544615541,81268.4236068802,113653.384155318,11.4732107162016,0.0855617199867418,73032.5985399724,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2021,158122.565213329,141722.207466753,176420.802897167,11.971125740485,0.0558691926159777,125141.690018687,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2022,223572.058939663,199539.183954533,250499.498634361,12.3174890524355,0.0580230792539661,175643.827319725,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2023,210308.03697625,187564.900523212,235808.886915545,12.2563285776807,0.058393102096954,165386.236836349,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2024,215817.8242072,193046.628122476,241275.041675318,12.2821899243508,0.0568902745323618,170462.9913639,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2025,179488.799736681,161235.82422633,199808.134361579,12.0978680879536,0.0547177242952631,142426.49491706,"index","Coastwide",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2003,54461.7762585724,46425.0164352465,63889.8012535095,10.9052543815345,0.0814610077306985,43223.2540832061,"index","California",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
2004,62814.2982766523,53052.4710935888,74372.3334022994,11.0479380061058,0.0861757073177023,48974.3680400671,"index","California",27,"sablefish","delta_gamma","catch_weight ~ 0 + fyear + pass_scaled",-55,-1280,31.9,49,TRUE,500,"iid","iid",FALSE
